date,erg_in_contract,sigusd_circulating,erg_price,reserves_usd,reserve_ratio,mint_available,redeem_available
2022-01-15,1424542.280002072,1448135.05,4.295335169825334,6118886.556196068,4.225356299604838,True,True
2022-01-16,1427636.450441953,1448135.05,4.180051588638497,5967594.01266811,4.120882242763277,True,True
2022-01-17,1430973.873735296,1457154.13,4.175227056675513,5974640.835015377,4.100211989939169,True,True
2022-01-18,1434163.161252998,1467369.95,4.385793386003203,6289943.307072844,4.286542263641725,True,True
2022-01-19,1434972.279117362,1467370.95,4.449927295899707,6385522.313703763,4.351675568951235,True,True
2022-01-20,1434930.725873912,1467173.7,4.295349669762171,6163529.2195141,4.200953997140284,True,True
2022-01-21,1432791.44121726,1448653.75,4.192498610243312,6006976.126071875,4.146592052153163,True,True
2022-01-22,1423816.799123152,1407704.23,3.5761077561875645,5091722.298734455,3.6170398512864135,False,True
2022-01-23,1424950.621156182,1390148.9,3.111127945408451,4433203.698306128,3.1890135641628956,False,True
2022-01-24,1423097.462043804,1383777.68,3.263329301306052,4644035.646501822,3.3560561885214266,False,True
2022-01-25,1424083.721189379,1383777.68,3.258626107807489,4640556.393571352,3.3535418735554052,False,True
2022-01-26,1441715.65574613,1436483.26,3.3241978998853026,4792548.155063047,3.33630630339754,False,True
2022-01-27,1439070.509510548,1425960.05,3.804812866961037,5475393.991049908,3.839794804244276,False,True
2022-01-28,1435590.213634194,1412095.11,3.530307564558389,5068074.990798789,3.589046484835422,False,True
2022-01-29,1435597.914124194,1412095.11,3.588422454732822,5151531.791010859,3.6481478864485686,False,True
2022-01-30,1438664.959541634,1412095.11,3.664247944749288,5271625.12118325,3.7331940914257893,False,True
2022-01-31,1438425.227634131,1409291.59,3.6022885277826338,5181622.695579554,3.676756983683947,False,True
2022-02-01,1438470.577615145,1409291.59,3.503738319477913,5040024.48423171,3.5762822399527057,False,True
2022-02-04,1438767.322947187,1408887.03,3.3397653293823057,4805145.222227211,3.410596534647076,False,True
2022-02-05,1438812.859837897,1408887.03,3.591856621433399,5168009.497612275,3.668150382229209,False,True
2022-02-06,1446302.753917522,1437883.36,3.7448105540103263,5416129.817164537,3.7667379481771985,False,True
2022-02-07,1446304.349166922,1437883.36,3.732205185825933,5397904.592243387,3.7540629110857693,False,True
2022-02-08,1446705.692801468,1437882.36,3.9222563879909975,5674350.6451335,3.946324680645988,False,True
2022-02-09,1449658.117028588,1437882.36,3.696452989594525,5358593.080580293,3.7267256554842865,False,True
2022-02-10,1449867.943685364,1437882.36,3.727643051960067,5404590.166538376,3.7587151194610775,False,True
2022-02-11,1448547.138774884,1432385.14,3.601203784681095,5216513.438445084,3.641837165697687,False,True
2022-02-12,1450330.450326187,1415800.03,3.4581957777038967,5015526.639593411,3.542538870827267,False,True
2022-02-14,1451901.309894187,1415800.03,3.264857230976841,4740250.490272784,3.348107352613055,False,True
2022-02-16,1452283.823664187,1415800.03,3.58432196185008,5205452.803999155,3.6766864625643176,False,True
2022-02-17,1451540.791842387,1412090.61,3.387255019656518,4916738.833404322,3.4818862179136802,False,True
2022-02-19,1449071.724002927,1400988.76,2.9562749045233385,4283854.372524222,3.057736432178244,False,True
2022-02-20,1447703.316875575,1391580.28,3.1672472097150064,4585234.290869325,3.294983664808275,False,True
2022-02-21,1447975.45709378,1391580.28,2.9957652721295127,4337794.589257403,3.1171716440659845,False,True
2022-02-22,1446932.818245832,1387709.46,2.91604279043201,4219318.012885229,3.0404909201132266,False,True
2022-02-23,1457503.986366112,1387709.46,2.843469480916039,4144368.103545506,2.9864811208720203,False,True
2022-02-24,1462106.098016012,1387359.46,2.946348404134344,4307873.96856457,3.1050885460964603,False,True
2022-02-25,1462194.32504363,1387359.46,2.7317934144864293,3994412.827853618,2.879147721278823,False,True
2022-02-26,1462905.905378618,1387359.46,2.897099168043234,4238183.481397928,3.054856079907314,False,True
2022-02-27,1462975.549346618,1387359.46,2.8353424798204867,4148036.722001178,2.9898788609558897,False,True
2022-02-28,1463045.133236618,1387359.46,2.648891946424376,3875448.470685856,2.793398958540893,False,True
2022-03-01,1463108.01415745,1387359.46,3.179701353013167,4652246.532220852,3.3533101307579303,False,True
2022-03-02,1464831.81405545,1387359.46,3.5311139750958085,5172488.089776144,3.72829698352015,False,True
2022-03-03,1452409.40526192,1345402.14,3.5101086395736503,5098114.801607893,3.789286972301005,False,True
2022-03-04,1453820.06786292,1345402.14,3.227458868747046,4692144.471586613,3.487540514530929,False,True
2022-03-07,1453820.142342198,1345402.14,3.0453951735248417,4427456.844662128,3.290805561422794,False,True
2022-03-08,1453333.145756593,1343924.82,2.9959578281637205,4354124.81495927,3.2398574311316533,False,True
2022-03-10,1453338.510602795,1343924.82,3.247371217434909,4719529.648521236,3.5117512365916688,False,True
2022-03-12,1453674.426312216,1343924.82,3.100247098435669,4506749.922244583,3.353424131451477,False,True
2022-03-16,1457531.73750012,1343924.82,3.2444098775582457,4728830.366000021,3.5186718004062314,False,True
2022-03-17,1457614.82729172,1343924.82,3.256077646444878,4746107.056271181,3.5315271997664133,False,True
2022-03-18,1457985.15805524,1343924.82,3.274071421391631,4773547.538801822,3.5519453676001174,False,True
2022-03-19,1458312.730038775,1343924.82,3.326087997696199,4850476.4682695465,3.6091873563802075,False,True
2022-03-20,1458313.491915535,1343924.82,3.382623127297182,4932924.944603001,3.6705363806012605,False,True
2022-03-22,1458493.519486636,1343924.82,3.41912989774748,4986778.798147704,3.7106084536393222,False,True
2022-03-23,1470211.786246151,1389350.45,3.674866943821072,5402832.693692112,3.888747215428701,False,True
2022-03-24,1455944.621466575,1419738.03,4.385157380464913,6384546.302372346,4.496988999000291,True,True
2022-03-25,1488409.837101673,1599836.01,4.739261706337219,7053963.744311577,4.40917925351085,True,True
2022-03-26,1482701.917668123,1574838.64,4.76148821301315,7059867.704388762,4.48291496352208,True,True
2022-03-27,1481237.815602698,1564134.34,4.894003957919114,7249183.732179067,4.634629869566745,True,True
2022-03-28,1486510.428997222,1586616.82,4.909586064909684,7298150.887547677,4.599819436899501,True,True
2022-03-30,1489242.164583134,1612861.97,5.084998726553798,7572794.510435458,4.695252694460555,True,True
2022-03-31,1489674.419973085,1619504.2,4.980015691719913,7418601.987019723,4.580785889298542,True,True
2022-04-01,1481959.97365893,1604434.53,4.708654318399482,6978037.229664303,4.349219054556438,True,True
2022-04-02,1478837.19348838,1588597.57,5.162375640749032,7634313.104298077,4.805693555415722,True,True
2022-04-03,1478644.626682913,1588597.57,5.139921469133694,7600117.26190668,4.784167749864228,True,True
2022-04-04,1478661.535168769,1588597.57,5.089989737932557,7526372.039884635,4.737746161782581,True,True
2022-04-05,1476637.521016976,1588597.57,5.133429857474402,7580215.139055531,4.771639641281543,True,True
2022-04-06,1481393.097595887,1610197.57,5.009297574270456,7420738.850328074,4.608589025710723,True,True
2022-04-07,1481281.803213369,1608618.4,4.646529539747075,6882819.655320733,4.278714986301744,True,True
2022-04-08,1480233.744697805,1604020.92,4.699931685410057,6956997.478518395,4.33722365573536,True,True
2022-04-09,1477200.865672179,1604020.92,4.742670119468949,7005876.406077108,4.367696405154809,True,True
2022-04-10,1476903.902262245,1604021.92,4.606570541255434,6803462.008426453,4.241501891960712,True,True
2022-04-11,1474465.417697836,1595989.36,4.769619706674421,7032639.31306153,4.406444985987582,True,True
2022-04-12,1473323.475737007,1585267.99,4.253951296417057,6267446.309653126,3.9535563382271572,False,True
2022-04-13,1458282.536889343,1558727.37,4.306349790134571,6279874.696690332,4.028847390220864,True,True
2022-04-14,1457355.217696199,1558727.37,4.380163745238668,6383454.488487297,4.095298903032219,True,True
2022-04-15,1454888.72314405,1550587.85,4.3865166955028485,6381893.674170197,4.115789811051465,True,True
2022-04-16,1454615.352036303,1550587.85,4.38792853612513,6382748.212285795,4.116340916953396,True,True
2022-04-17,1454230.705007161,1551810.07,4.3513404580616175,6327852.902053129,4.077723829987216,True,True
2022-04-18,1450787.903104567,1537055.62,4.201576816425009,6095596.8192340005,3.9657620322379747,False,True
2022-04-19,1440605.861851885,1501208.69,4.253681644775857,6127878.711915867,4.081963255832117,True,True
2022-04-20,1420511.518020857,1413458.69,4.357695985213688,6190157.33902929,4.379439868192604,True,True
2022-04-21,1404884.19644574,1338908.09,4.2299016328173975,5942521.956465193,4.438334491253386,True,True
2022-04-22,1403808.162704886,1343460.91,4.173518642510482,5858819.537557229,4.360989958060804,True,True
2022-04-23,1394667.841177743,1356823.01,4.064935257422428,5669234.47999663,4.178315401650382,True,True
2022-04-24,1387476.129810243,1374823.01,4.038593070160035,5603451.482864112,4.075762074177178,True,True
2022-04-25,1373686.30073482,1358751.3,3.978165841150051,5464751.918039038,4.021892687822295,True,True
2022-04-26,1372800.976308036,1356847.46,3.899865242804238,5353738.812791433,3.9457190071988144,False,True
2022-04-27,1370975.777553268,1350007.82,3.6394014338340335,4989531.210579093,3.6959276358703557,False,True
2022-04-28,1369441.316229562,1344314.37,3.70279643006193,5070762.416914132,3.772006407187429,False,True
2022-04-29,1366607.701260844,1331565.84,3.6470954869723866,4984148.779730132,3.743073477861321,False,True
2022-04-30,1366742.10657989,1331565.84,3.4887691916471963,4768247.754362909,3.5809327718732322,False,True
2022-05-01,1365585.37985546,1324965.84,3.2089810930195912,4382137.664860148,3.307358976787015,False,True
2022-05-02,1365809.041024234,1324964.84,3.344660479711985,4568167.5223470805,3.4477650911454227,False,True
2022-05-04,1365809.19063559,1324964.84,3.2634115609460106,4457197.502766498,3.364011910509639,False,True
2022-05-05,1367997.451807115,1324964.84,3.629279584716919,4964845.223788329,3.7471524329568844,False,True
2022-05-06,1368012.553927115,1324964.84,3.2206621916934277,4405906.310195025,3.3253005492545937,False,True
2022-05-07,1398502.275098349,1324964.84,3.2099933448999582,4489182.995893151,3.3881525459144637,False,True
2022-05-08,1402302.116107998,1324964.84,3.2177949209343746,4512320.626827842,3.4056153722749665,False,True
2022-05-09,1401561.548738888,1321898.02,3.107045126671538,4354714.979739375,3.294289660664879,False,True
2022-05-10,1397467.111201897,1289459.09,2.601379448464677,3635342.2229859163,2.81927689771524,False,True
2022-05-11,1400481.960289897,1289459.09,2.7381975930338447,3834796.3327531163,2.973957345752719,False,True
2022-05-12,1397264.912230852,1257538.53,2.236677074295268,3125230.3959039366,2.4851965338222572,False,True
2022-05-13,1393220.630093006,1243007.74,2.106249490416636,2934470.242171338,2.3607819547216478,False,True
2022-05-14,1388620.018245833,1222495.53,2.36220698501015,3280207.9066252285,2.6832064626242262,False,True
2022-05-15,1392540.092507033,1222495.53,2.338176233823124,3256004.1489457986,2.663407815442727,False,True
2022-05-16,1316000.213758213,1022495.53,2.54314386595394,3346777.871213273,3.273146701397583,False,True
2022-05-17,1321627.030212613,1022495.53,2.4959381126078006,3298699.275360322,3.2261258641984694,False,True
2022-05-18,1321632.162615973,1022495.53,2.4189089471170693,3196907.8629494584,3.1265739254131097,False,True
2022-05-19,1325460.66263639,1017476.75,2.2606106937222714,2996350.548064031,2.9448835544045906,False,True
2022-05-20,1323098.913505748,1004739.51,2.2920466334180656,3032604.41037995,3.0182991513690447,False,True
2022-05-21,1318682.105624663,994495.0,2.274507091582005,2999351.8007855862,3.015954631029403,False,True
2022-05-22,1319034.395031083,994495.0,2.2925219894867728,3023915.3554981397,3.04065415663039,False,True
2022-05-23,1322847.785391083,994495.0,2.4165943111612056,3196786.4327082904,3.214482156982479,False,True
2022-05-24,1323176.52194874,994439.28,2.336720949136668,3091894.2982434146,3.1091835976585864,False,True
2022-05-25,1323590.830497625,994131.89,2.307256893551872,3053864.0679076924,3.071890257848677,False,True
2022-05-26,1331212.53642295,991761.15,2.2623148112666907,3011621.838093539,3.036640261713759,False,True
2022-05-27,1332849.23422089,987533.39,2.120331566576546,2826082.3048059293,2.8617587348676174,False,True
2022-05-28,1333360.210327666,987533.39,2.0698390403902,2759841.0182390916,2.7946812190715815,False,True
2022-05-29,1332819.697819095,981786.96,2.0446056632226104,2725090.70221557,2.775643610316,False,True
2022-05-30,1373866.691100926,977878.96,2.2646734017153034,3111359.352838882,3.181742812872139,False,True
2022-05-31,1374862.354609214,977878.96,2.4888684491717337,3421851.5363408327,3.499258779778668,False,True
2022-06-01,1374905.408095214,977878.96,2.6951336349257016,3705553.8101986595,3.7893788104395454,False,True
2022-06-02,1375008.888759229,977878.96,2.367575946610101,3255437.971401435,3.3290806987006194,False,True
2022-06-03,1379356.690127522,977878.96,2.4747579202827787,3413573.8937881235,3.490793884948832,False,True
2022-06-04,1379417.439447662,977878.96,2.419015705357224,3336832.450267542,3.412316438700698,False,True
2022-06-05,1380532.585391548,977878.96,2.3891945840241013,3298360.9760862766,3.3729746839898023,False,True
2022-06-06,1380638.610540903,977878.96,2.358439748149469,3256152.9769295203,3.329811878690508,False,True
2022-06-07,1381102.212072003,977878.96,2.442895837759915,3373888.845391707,3.450211103214356,False,True
2022-06-08,1381141.790692275,977878.96,2.518933424329766,3479004.2203134373,3.5577043403341424,False,True
2022-06-09,1377209.84261756,963770.62,2.5238498202244646,3475870.813701692,3.6065332783247657,False,True
2022-06-10,1379213.114937178,956936.66,2.427914417836201,3348611.4070247523,3.499303085561329,False,True
2022-06-11,1377438.586188275,949801.59,2.3282722091347106,3207051.980011967,3.3765493907121877,False,True
2022-06-12,1375048.20948686,936319.43,2.167635041292561,2980602.6823503124,3.183318199805287,False,True
2022-06-13,1668965.811503068,930296.15,2.058964818966009,3436341.8899418726,3.693815017875622,False,True
2022-06-14,1661796.428630316,910325.04,1.8462165475154648,3068036.0651393915,3.370264389453015,False,True
2022-06-15,1664877.232574396,910315.3,1.9565847775862244,3257473.4498049435,3.5784012965671823,False,True
2022-06-16,1669671.114488241,908076.63,2.093434337700129,3495346.843735727,3.8491760808068887,False,True
2022-06-17,1669815.94711476,907533.58,1.924103029264329,3212897.9221573947,3.5402523862063537,False,True
2022-06-18,1670734.716941535,907533.58,2.005537061638516,3350720.3949923837,3.6921172602697343,False,True
2022-06-19,1756464.694099119,900309.2,1.9168512827862876,3366881.6020527203,3.7396947649237844,False,True
2022-06-20,1753958.706575436,892345.49,1.9816097946995324,3475661.752448407,3.894973181798013,False,True
2022-06-21,1753601.532316922,887679.12,1.9605652678101224,3438050.257839167,3.8730777601698767,False,True
2022-06-22,1753461.863601365,880880.61,1.9383517524077276,3398825.8760918253,3.858441016305065,False,True
2022-06-23,1752646.550673587,876745.7,1.928079811459529,3379242.4309779233,3.854301687453869,False,True
2022-06-25,1754177.146587715,875888.48,2.0526826953006494,3600769.0732924733,4.110990332116794,True,True
2022-06-26,1754865.561763033,875610.51,2.0968594527685704,3679706.441520843,4.202446635229222,True,True
2022-06-27,1754801.055472301,867131.41,2.0328675197111794,3567278.0692245364,4.113884041202632,True,True
2022-06-28,1755822.87582737,871679.11,1.969702485090082,3458448.681895185,3.967570912529021,False,True
2022-06-29,1756317.832615002,871366.61,1.92253799410488,3376587.7629262763,3.8750483713465638,False,True
2022-06-30,1755583.730204722,868836.71,1.888047430558868,3314625.350943978,3.8150153104649296,False,True
2022-07-01,1752940.499628786,861762.31,1.8380033805714675,3221910.564258346,3.738746202834452,False,True
2022-07-02,1754541.912471162,870921.42,1.986645845580577,3485653.4013078343,4.002259355738241,True,True
2022-07-04,1756446.547766074,870921.42,1.9294653731429183,3389002.7936910586,3.8912842374356327,False,True
2022-07-05,1757051.227507165,870921.42,1.9847424753339744,3487294.2025711685,4.004143338868814,True,True
2022-07-06,1758449.587059925,870921.42,1.9328624188944008,3398841.122348507,3.9025806970604844,False,True
2022-07-07,1756953.155399265,867911.42,1.927026133236836,3385694.645327303,3.9009679643658832,False,True
2022-07-08,1756652.631472564,866945.17,1.889126405584426,3318538.871554188,3.8278532326954284,False,True
2022-07-09,1754631.330797566,862090.49,1.882312304160926,3302764.1432265188,3.8311107494371255,False,True
2022-07-10,1753851.53760737,858833.67,1.860966087855912,3263858.234621263,3.800338003307745,False,True
2022-07-11,1751570.962024298,854239.2,1.8070339759225744,3165148.239617296,3.7052247656362485,False,True
2022-07-12,1744806.569291711,841598.45,1.740390903334578,3036645.481273707,3.608188063171584,False,True
2022-07-13,1744907.1754207,840415.09,1.667949696314044,2910417.3933391534,3.463071317935466,False,True
2022-07-14,1742264.356363992,834306.99,1.656281627451757,2885680.4436097406,3.4587753407288853,False,True
2022-07-15,1736896.261925592,824306.99,1.7035913312036903,2958961.415016533,3.5896352340971087,False,True
2022-07-16,1735226.080581294,820289.95,1.7359087254300074,3012194.0938747814,3.672108982774666,False,True
2022-07-17,1735216.614006419,820142.85,1.817902740241252,3154455.037514416,3.8462263464400333,False,True
2022-07-18,1725454.67459556,802029.7,1.7645746315885902,3044693.546747271,3.796235409670329,False,True
2022-07-20,1709435.590778908,789264.8,1.898955764017562,3246142.5683263736,4.11286879679212,True,True
2022-07-21,1710371.258502287,791887.67,1.871806940155678,3201484.791907382,4.042852178652286,True,True
2022-07-22,1709756.099793669,791887.67,1.9376400465029848,3312891.888712967,4.183537658457249,True,True
2022-07-23,1709758.59784544,791887.67,1.9105365631485909,3266556.315341381,4.125024847705206,True,True
2022-07-24,1713860.280448061,793938.82,1.9263458082123808,3301487.5671028174,4.158365208924811,True,True
2022-07-25,1726545.119203284,799365.17,2.122002666194265,3663733.3462540633,4.583303706182323,True,True
2022-07-26,1736605.785368921,798591.91,2.0034827883554645,3479259.8011451573,4.356743109437657,True,True
2022-07-27,1730779.234611078,780598.86,1.8604080616246732,3219955.640963031,4.124981223983636,True,True
2022-07-28,1731100.281053815,781445.07,2.012992079284928,3484691.1542092427,4.4592912387421455,True,True
2022-07-29,1732182.920147889,783873.23,2.0559101601449075,3561212.4647615203,4.543097440336775,True,True
2022-07-30,1732912.319776651,785714.55,2.075064547830985,3595904.919268079,4.57660472148324,True,True
2022-07-31,1738646.907211294,847469.1,2.157718852528432,3751511.20958006,4.426723298324458,True,True
2022-08-01,1759257.986447168,892091.61,2.1350591561642656,3756119.8720191354,4.210464295274715,True,True
2022-08-02,1770211.643574168,914871.12,2.1468184981189045,3800323.1020104927,4.1539436746134175,True,True
2022-08-03,1770324.656955488,914921.12,2.1257003406363144,3763179.7263271473,4.113119310577449,True,True
2022-08-04,1770431.635167488,914921.12,2.1088622512073405,3733596.4437480015,4.080785066747613,True,True
2022-08-05,1769561.666777434,914172.07,2.089456181592608,3697421.563357428,4.044557567108158,True,True
2022-08-06,1770801.861150677,916375.76,2.0786900897338665,3680948.279656199,4.016854701237622,True,True
2022-08-07,1771512.948517217,916375.76,2.079982363688272,3684715.6899612215,4.020965908091263,True,True
2022-08-08,1760040.818903951,893525.76,2.0886686434430075,3676142.069624435,4.114198195723462,True,True
2022-08-09,1755112.569018943,897886.18,2.1293247443865178,3737204.622395825,4.162225352879164,True,True
2022-08-10,1640194.786386949,898525.5,2.0611198268871016,3380637.994178995,3.76242855008455,False,True
2022-08-11,1370404.095358237,898951.35,2.210087258131078,3028712.6296418863,3.3691618902868172,False,True
2022-08-12,1370595.149723505,904019.9,2.5285906911988976,3465674.1369932136,3.8336259378728426,False,True
2022-08-13,1377719.293441679,954474.4,3.456884737380636,4762616.797893374,4.989779503665446,True,True
2022-08-14,1381626.37754377,976586.75,3.241357955870368,4478345.650891855,4.5857120741110355,True,True
2022-08-15,1391594.867895542,1010969.83,3.093741652350152,4305235.006005146,4.258519768097477,True,True
2022-08-16,1394242.515127754,1008890.61,3.237335186696748,4513630.353011651,4.473855052542962,True,True
2022-08-17,1395879.868419244,1016336.9,3.309966829536356,4620316.06248527,4.546047735239437,True,True
2022-08-18,1417318.488780738,1085343.96,3.2597707778268963,4620133.392601227,4.256837982128014,True,True
2022-08-19,1417152.556919763,1092438.4,3.390403558630475,4804719.072103041,4.398160181940732,True,True
2022-08-21,1417206.829549715,1092438.4,2.9469018498816526,4176369.427664967,3.822979334729507,False,True
2022-08-22,1418600.485327813,1103178.09,3.132621027531869,4443937.710004822,4.028304904065691,True,True
2022-08-23,1413764.195683916,1088863.72,2.911497954611566,4116171.5640367875,3.7802449364708264,False,True
2022-08-24,1391786.098932443,1018631.32,2.9993810420257505,4174496.839692945,4.09814302557764,True,True
2022-08-25,1372510.63590344,958035.17,3.0349713242291565,4165530.422166465,4.347993218418552,True,True
2022-08-26,1391492.668611937,1030792.21,3.3854040514600303,4710764.917895781,4.570043188331605,True,True
2022-08-27,1358741.445635253,930651.67,3.120643524097904,4240147.693245077,4.556106038304403,True,True
2022-08-28,1356020.450542708,918683.28,3.0320755759058384,4111556.4885193757,4.475488536723315,True,True
2022-08-29,1355455.456190314,916858.5,3.232466063007746,4381463.762053872,4.778778581486535,True,True
2022-08-30,1355406.546426188,916400.66,3.2208142703280767,4365512.746825561,4.763759933155833,True,True
2022-08-31,1357510.827378477,916813.81,3.236927776299823,4394164.503769146,4.792864653477619,True,True
2022-09-01,1356983.617786685,914814.81,3.1997850801551726,4342055.934208824,4.746376957112035,True,True
2022-09-02,1337932.125559107,853060.07,3.2729800588963167,4379025.16711172,5.133313961245098,True,True
2022-09-03,1337793.901889095,853745.33,3.5046709242389675,4688527.39057491,5.491716587866911,True,True
2022-09-04,1379752.653091936,1024262.49,4.208154365598601,5806212.150555082,5.668675956839034,True,True
2022-09-05,1366072.981967497,976901.39,4.537099592830456,6198009.1702614175,6.344559679929842,True,True
2022-09-06,1556756.497807282,1900004.78,5.062169046135935,7880564.555571008,4.147655120936594,True,True
2022-09-07,1570156.769894543,1940295.03,4.7145320418321655,7402554.402367518,3.8151694911920266,False,True
2022-09-08,1420380.040480499,1211412.39,4.813746675996742,6837349.69851512,5.6441140564156855,True,True
2022-09-10,1384648.119871934,1062421.42,4.848158748451492,6712993.895884026,6.318579209259567,True,True
2022-09-11,1382230.949644974,1152337.09,4.559521915307342,6302312.306922338,5.469156865307822,True,True
2022-09-12,1399607.602576492,1218703.85,4.188517110079752,5862280.390789337,4.810258366533705,True,True
2022-09-13,1431907.076560867,1269316.87,4.518170817689088,6469600.766959803,5.096915451032966,True,True
2022-09-14,1461745.922417324,1293235.35,4.02158233125952,5878531.574384159,4.545600748065044,True,True
2022-09-15,1410609.857068033,1059250.99,5.205217051826535,7342530.481485117,6.931813659655034,True,True
2022-09-16,1420450.86844936,1088424.82,4.587019118512075,6515635.290484295,5.986297970019,True,True
2022-09-17,1417483.333288426,1200002.77,4.381432131969306,6210607.023000867,5.175493905735624,True,True
2022-09-18,1495854.290029487,1384061.48,4.175863474933497,6246483.293556713,4.513154497701008,True,True
2022-09-21,1460135.358280351,1228140.54,2.906380238866015,4243708.55137556,3.4553932658029187,False,True
2022-09-27,1423224.118161405,1102953.24,2.651218615838616,3773278.276580015,3.421068219156793,False,True
2022-10-03,1405632.579697062,994613.84,2.434855292743648,3422511.9263282996,3.441045950384422,False,True
2022-10-04,1486197.322569013,1072132.93,2.786040525116137,4140605.96899637,3.8620266695813275,False,True
2022-10-05,1484072.522640389,1065114.92,2.814320991921337,4176656.4540005,3.921320014933694,False,True
2022-10-06,1483709.428909779,1064108.11,2.705541454114164,4014237.365775459,3.772396176715032,False,True
2022-10-07,1483915.504157058,1064108.11,2.751102087468936,4082403.0411140006,3.8364551522062924,False,True
2022-10-08,1482104.857704558,1059423.4,2.8199504215208817,4179462.2182221147,3.9450348351963105,False,True
2022-10-09,1480657.061751973,1055481.9,2.717908234940225,4024290.0212580846,3.8127513330717324,False,True
2022-10-10,1479227.10973199,1051737.53,2.5703430507094325,3802121.121920619,3.6150855260633508,False,True
2022-10-11,1478287.745856213,1048763.5,2.4427813572831742,3611133.746277724,3.4432298094639298,False,True
2022-10-12,1475974.005271943,1040143.69,2.3076200109172977,3405987.1501592887,3.274535223262556,False,True
2022-10-13,1476705.143198179,1038844.8,2.3616859733474738,3487513.823461212,3.3571076482851065,False,True
2022-10-14,1429566.588177322,925177.88,2.3196529119946527,3316098.2991557852,3.5842818671321726,False,True
2022-10-15,1423954.600910051,909939.44,2.189430220340395,3117649.235625212,3.4262161838212135,False,True
2022-10-16,1428954.757818234,905946.06,2.19640355818388,3138561.3145557535,3.4644019695342054,False,True
2022-10-17,1431520.040689373,905928.76,2.1756639472731245,3114506.5423268247,3.437915518132822,False,True
2022-10-18,1430357.65000202,903067.58,2.2265896366551496,3184819.5202049115,3.526667982262093,False,True
2022-10-19,1429105.508005118,900115.12,2.1743804708943326,3107419.107453853,3.452246316508774,False,True
2022-10-20,1428407.501530718,898615.12,2.084846545621592,2978010.4453062867,3.3139999305890675,False,True
2022-10-21,1435542.656988008,895635.93,2.0839265636210094,2991565.4761083927,3.3401579547041984,False,True
2022-10-22,1440131.036549463,895635.93,1.9780378296203287,2848633.669905174,3.1805710049005893,False,True
2022-10-23,1439269.78374724,893903.5,1.969403171194148,2834502.47631573,3.170926701054118,False,True
2022-10-24,1439832.403149784,893455.7,1.9658123312602425,2830440.2930599144,3.1679693722474593,False,True
2022-10-25,1429071.214333621,869875.75,1.9064875890615407,2724506.5340121537,3.1320640149034547,False,True
2022-10-26,1423327.640418108,857995.13,2.003753373290659,2851997.560785618,3.3240253482390023,False,True
2022-10-28,1412462.213493841,834356.39,1.9936431129629408,2815945.5642523873,3.3749913082734193,False,True
2022-10-29,1412026.370100597,833486.93,1.976660280000644,2791096.440091339,3.348698509395149,False,True
2022-10-30,1411686.67479387,832810.88,1.9879887949563049,2806417.2914793384,3.3698134340888273,False,True
2022-10-31,1400757.389425154,811527.52,1.940109897287635,2717623.2749225316,3.3487752515435725,False,True
2022-11-01,1395875.783917727,798618.01,1.891102939314484,2639744.797884723,3.30539101902388,False,True
2022-11-02,1395765.285238853,798198.47,1.882559395113044,2627611.05109904,3.291926945311033,False,True
2022-11-03,1395213.328143428,793925.55,1.8834097287574303,2627758.3559173653,3.309829688586499,False,True
2022-11-04,1385461.669403101,772665.37,1.8482783687684727,2560718.8343156087,3.314136926203395,False,True
2022-11-05,1383563.546062197,766246.4,2.045159285874246,2829607.8338262024,3.6928171327476416,False,True
2022-11-06,1383609.81662694,766246.4,1.980419068293189,2740127.2639256343,3.5760393313764793,False,True
2022-11-07,1385148.56008734,766246.4,1.943831326677363,2692495.163199813,3.5138764282609523,False,True
2022-11-08,1382201.482494909,759686.22,1.973621952429495,2727943.1885325448,3.590881493852218,False,True
2022-11-09,1427353.978759535,742831.42,1.8776075667446996,2680010.630942056,3.6078315466812856,False,True
2022-11-10,1686744.608122379,730685.36,1.623861583244813,2739039.7698752577,3.7485899127296842,False,True
2022-11-11,1700557.79570004,750987.52,1.7740711929809174,3016910.597350569,4.017257966351517,True,True
2022-11-12,1701329.895832115,750787.52,1.7429532858642018,2965338.532279585,3.949637485023173,False,True
2022-11-13,1689172.020075532,728697.06,1.6399954604676,2770234.444872758,3.801627036717779,False,True
2022-11-14,1692836.656937182,727854.18,1.5361788953429665,2600499.9456498404,3.5728309558514044,False,True
2022-11-16,1690163.75041028,715070.94,1.5320854348129325,2589475.2644523904,3.621284434314154,False,True
2022-11-17,1690338.539069515,713495.49,1.5275825219817618,2582131.6085147765,3.6189879889987484,False,True
2022-11-18,1691177.770207673,712452.19,1.5331517348757848,2592832.1323772552,3.6393068458070927,False,True
2022-11-19,1693171.348736508,712452.19,1.5138158488192377,2563149.6224839706,3.5976443871749075,False,True
2022-11-20,1693009.809405355,712127.02,1.5324074073883756,2594380.772713948,3.6431432874348006,False,True
2022-11-21,1691506.188940969,709682.38,1.4982743249606592,2534340.2934023077,3.5710909060505456,False,True
2022-11-22,1803868.292029565,700979.39,1.3816205269960402,2492261.4602653347,3.5553990542651115,False,True
2022-11-23,1797710.709983111,691452.64,1.3496085056381208,2426205.6648699515,3.5088529922598193,False,True
2022-11-24,1805025.14580402,691452.64,1.4131664460000752,2550800.970236635,3.689046541548579,False,True
2022-11-25,1803068.916536089,685549.88,1.3997345823470992,2523817.9168306794,3.681450453803127,False,True
