date,erg_price,strategy,regime,sigmausd_ratio,erg_reserves,sigusd_reserves,total_usd,reserve_ratio,interventions,accum_path,window
2023-07-17,1.2285153107714208,C_50_50,current,4.033670433481012,2886.6301887554523,33301.024743733884,36847.29412715495,0.3684729412715495,0,none,hypothetical_full
2023-07-18,1.20298267788701,C_50_50,current,3.8898442604382053,2886.65905505734,33266.29873533189,36738.899575531555,0.36738899575531553,1,none,hypothetical_full
2023-07-19,1.1803280598194872,C_50_50,current,3.8898442604382053,2886.6879216478906,33266.29873533189,36673.53748919489,0.3667353748919489,0,none,hypothetical_full
2023-07-20,1.1681677650473696,C_50_50,current,3.890632511031538,2886.716788527107,33266.29873533189,36638.46823451032,0.3663846823451032,0,none,hypothetical_full
2023-07-21,1.2382365766464842,C_50_50,current,4.133673232584974,2886.7456556949924,33266.29873533189,36840.77279368877,0.3684077279368877,0,none,hypothetical_full
2023-07-22,1.1925668783663186,C_50_50,current,3.974239366178246,2886.774523151549,33231.87201851566,36674.543700137925,0.36674543700137924,1,none,hypothetical_full
2023-07-23,1.1780023099435968,C_50_50,current,3.9044990842885268,2886.8033908967805,33231.87201851566,36632.53308134508,0.36632533081345076,0,none,hypothetical_full
2023-07-24,1.19601934373393,C_50_50,current,3.9044990842885268,2886.8322589306895,33231.87201851566,36684.579242311884,0.3668457924231188,0,none,hypothetical_full
2023-07-25,1.1710283532754018,C_50_50,current,3.9044990842885268,2886.861127253279,33198.06605619584,36578.66228817802,0.3657866228817802,1,none,hypothetical_full
2023-07-26,1.173595405076529,C_50_50,current,3.896963975808156,2886.8899958645516,33198.06605619584,36586.10689030388,0.3658610689030388,0,none,hypothetical_full
2023-07-27,1.1686863881672034,C_50_50,current,3.896963975808156,2886.91886476451,33198.06605619584,36571.96883718924,0.3657196883718924,0,none,hypothetical_full
2023-07-28,1.164527948590082,C_50_50,current,3.885784324084738,2886.9477339531577,33198.06605619584,36559.997378503096,0.36559997378503095,0,none,hypothetical_full
2023-07-29,1.1699272330604926,C_50_50,current,3.9073259297863565,2886.976603430497,33198.06605619584,36575.61860575766,0.36575618605757665,0,none,hypothetical_full
2023-07-30,1.1962931899830491,C_50_50,current,3.9955501846832404,2887.0054731965315,33198.06605619584,36651.771043224646,0.36651771043224646,0,none,hypothetical_full
2023-07-31,1.1718334174502472,C_50_50,current,3.957167421562933,2887.0343432512636,33164.23482298836,36547.35814373672,0.3654735814373672,1,none,hypothetical_full
2023-08-01,1.168557238116775,C_50_50,current,3.957167421562933,2887.063213594696,33164.23482298836,36537.933438135115,0.3653793343813512,0,none,hypothetical_full
2023-08-02,1.1772296131022264,C_50_50,current,3.976870416622558,2887.092084226832,33164.23482298836,36563.00512029321,0.36563005120293207,0,none,hypothetical_full
2023-08-03,1.164642969979545,C_50_50,current,3.976870416622558,2887.120955147674,33164.23482298836,36526.69994688172,0.36526699946881724,0,none,hypothetical_full
2023-08-04,1.1468607295569375,C_50_50,current,3.9511758657342027,2887.1498263572257,33164.23482298836,36475.39357918459,0.3647539357918459,0,none,hypothetical_full
2023-08-05,1.1356393559883728,C_50_50,current,3.917652366016963,2887.178697855489,33164.23482298836,36443.028580044316,0.3644302858004432,0,none,hypothetical_full
2023-08-06,1.1290246180724413,C_50_50,current,3.8954442447780657,2887.2075696424677,33164.23482298836,36423.96324659981,0.36423963246599805,0,none,hypothetical_full
2023-08-07,1.14177451508718,C_50_50,current,3.9463699146169975,2887.236441718164,33164.23482298836,36460.80781117315,0.3646080781117315,0,none,hypothetical_full
2023-08-08,1.1371418796880015,C_50_50,current,3.9327191354379725,2887.265314082581,33164.23482298836,36447.46512940219,0.3644746512940219,0,none,hypothetical_full
2023-08-09,1.1891357789470267,C_50_50,current,4.02809016893326,2887.2941867357217,33164.23482298836,36597.61964478156,0.3659761964478156,0,none,hypothetical_full
2023-08-10,1.193596847267659,C_50_50,current,4.026403478584046,2887.3230596775893,33164.23482298836,36610.534524062736,0.3661053452406274,0,none,hypothetical_full
2023-08-11,1.1983472910500437,C_50_50,current,4.037731290619372,2887.351932908186,33164.23482298836,36624.28519009699,0.3662428519009699,0,none,hypothetical_full
2023-08-12,1.1985319050792185,C_50_50,current,4.063177545459242,2887.380806427515,33164.23482298836,36624.8528416051,0.366248528416051,0,none,hypothetical_full
2023-08-13,1.209158352732275,C_50_50,current,4.063177545459242,2887.4096802355793,33164.23482298836,36655.57035560523,0.3665557035560523,0,none,hypothetical_full
2023-08-14,1.2208258281389814,C_50_50,current,4.113458307174631,2887.4385543323815,33164.23482298836,36689.29438728161,0.3668929438728161,0,none,hypothetical_full
2023-08-15,1.303364977088895,C_50_50,current,4.316995582747391,2887.467428717925,33164.23482298836,36927.658742064224,0.36927658742064223,0,none,hypothetical_full
2023-08-16,1.2244210340530302,C_50_50,current,4.066529972656209,2887.496303392212,33128.87971089212,36664.390920515914,0.36664390920515916,1,none,hypothetical_full
2023-08-17,1.198826456399147,C_50_50,current,3.975278113302852,2887.525178355246,33094.26329511881,36555.90487244975,0.36555904872449746,1,none,hypothetical_full
2023-08-18,1.155599586885666,C_50_50,current,3.83903295635949,2887.55405360703,33060.89473240423,36397.75100386255,0.3639775100386255,1,none,hypothetical_full
2023-08-19,1.1388159708065235,C_50_50,current,3.793675346190097,2887.5829291475657,33060.89473240423,36349.32028914576,0.36349320289145765,0,none,hypothetical_full
2023-08-20,1.1438761964863615,C_50_50,current,3.812574708142776,2887.611804976857,33060.89473240423,36363.96514081027,0.3636396514081027,0,none,hypothetical_full
2023-08-21,1.126662758447972,C_50_50,current,3.7552263431330344,2887.640681094907,33060.89473240423,36314.2919475732,0.36314291947573196,0,none,hypothetical_full
2023-08-22,1.1341100662338175,C_50_50,current,3.785833183825798,2887.669557501718,33060.89473240423,36335.829845523884,0.3633582984552388,0,none,hypothetical_full
2023-08-23,1.1242764132207788,C_50_50,current,3.724039309765846,2887.698434197293,33060.89473240423,36307.46597046682,0.36307465970466823,0,none,hypothetical_full
2023-08-24,1.1147375436002824,C_50_50,current,3.724039309765846,2887.727311181635,33060.89473240423,36279.952781858294,0.36279952781858293,0,none,hypothetical_full
2023-08-25,1.1218894761783205,C_50_50,current,3.7235783779508234,2887.7561884547467,33060.89473240423,36300.63801000043,0.3630063801000043,0,none,hypothetical_full
2023-08-26,1.1132185391605995,C_50_50,current,3.7235783779508234,2887.7850660166314,33060.89473240423,36275.63060500506,0.3627563060500506,0,none,hypothetical_full
2023-08-27,1.100109622128212,C_50_50,current,3.6811904113354537,2887.8139438672915,33060.89473240423,36237.80663896866,0.36237806638968656,0,none,hypothetical_full
2023-08-28,1.090040862652675,C_50_50,current,3.687067717245693,2887.8428220067303,33060.89473240423,36208.76141330978,0.3620876141330978,0,none,hypothetical_full
2023-08-29,1.0825948021306129,C_50_50,current,3.7146198667332175,2887.8717004349505,33060.89473240423,36187.2896245152,0.361872896245152,0,none,hypothetical_full
2023-08-30,1.0697948823783403,C_50_50,current,3.728097710184291,2887.900579151955,33060.89473240423,36150.35599279844,0.3615035599279844,0,none,hypothetical_full
2023-08-31,1.026408617043857,C_50_50,current,3.6070503021948075,2887.9294581577465,33031.25277559155,35995.448456859456,0.3599544845685946,1,none,hypothetical_full
2023-09-01,1.015831096151411,C_50_50,current,3.5809254664645493,2887.958337452328,33031.25277559155,35964.93065916536,0.35964930659165356,0,none,hypothetical_full
2023-09-02,1.0288171654180274,C_50_50,current,3.629604898875555,2887.9872170357025,33031.25277559155,36002.46359798572,0.3600246359798572,0,none,hypothetical_full
2023-09-03,1.028622988080541,C_50_50,current,3.629604898875555,2888.016096907873,33031.25277559155,36001.93252281763,0.3600193252281763,0,none,hypothetical_full
2023-09-04,1.016139612388239,C_50_50,current,3.593228861689143,2888.044977068842,33031.25277559155,35965.909679150085,0.3596590967915009,0,none,hypothetical_full
2023-09-05,1.04116149304789,C_50_50,current,3.6817223925100317,2888.073857518613,33031.25277559155,36038.20406511821,0.3603820406511821,0,none,hypothetical_full
2023-09-06,1.0347063018289655,C_50_50,current,3.645358596035349,2888.102738257188,33031.25277559155,36019.590879195755,0.36019590879195756,0,none,hypothetical_full
2023-09-07,1.0295956260441093,C_50_50,current,3.645358596035349,2888.1316192845707,33031.25277559155,36004.860458246636,0.36004860458246635,0,none,hypothetical_full
2023-09-08,1.023475866044253,C_50_50,current,3.592695809687372,2888.1605006007635,33031.25277559155,35987.21534521872,0.3598721534521872,0,none,hypothetical_full
2023-09-09,1.014718832833969,C_50_50,current,3.592695809687372,2888.1893822057696,33031.25277559155,35961.95293450685,0.3596195293450685,0,none,hypothetical_full
2023-09-10,1.018211266302749,C_50_50,current,3.585446288313252,2888.2182640995916,33031.25277559155,35972.06915163912,0.35972069151639124,0,none,hypothetical_full
2023-09-11,1.0121126342945588,C_50_50,current,3.585446288313252,2888.2471462822327,33031.25277559155,35954.484203309,0.35954484203309,0,none,hypothetical_full
2023-09-12,0.9770234698126448,C_50_50,current,3.486854002793954,2888.2760287536958,33003.03364091765,35824.94710830727,0.3582494710830727,1,none,hypothetical_full
2023-09-13,0.977293561242126,C_50_50,current,3.557089871246942,2888.3049115139834,33003.03364091765,35825.75543384428,0.3582575543384428,0,none,hypothetical_full
2023-09-14,1.0012631802194758,C_50_50,current,3.6562383903407407,2888.3337945630983,33003.03364091765,35895.01592159729,0.3589501592159729,0,none,hypothetical_full
2023-09-15,0.98649928921023,C_50_50,current,3.5618064165463115,2888.3626779010438,33003.03364091765,35852.40136964839,0.3585240136964839,0,none,hypothetical_full
2023-09-16,0.9735739792848608,C_50_50,current,3.5618064165463115,2888.391561527823,33003.03364091765,35815.096507207105,0.35815096507207106,0,none,hypothetical_full
2023-09-17,0.9649750823616262,C_50_50,current,3.539841581037834,2888.420445443438,33003.03364091765,35790.28739815444,0.3579028739815444,0,none,hypothetical_full
2023-09-18,0.9585696182390698,C_50_50,current,3.551092562663295,2888.4493296478922,33003.03364091765,35771.81341214113,0.3577181341214113,0,none,hypothetical_full
2023-09-19,0.943923827814192,C_50_50,current,3.4970594548764167,2888.478214141189,33003.03364091765,35729.537053367705,0.35729537053367705,0,none,hypothetical_full
2023-09-20,0.9351724071796428,C_50_50,current,3.6135247189802566,2888.5070989233304,33003.03364091765,35704.28577777327,0.3570428577777327,0,none,hypothetical_full
2023-09-21,0.9737630177414952,C_50_50,current,3.6135247189802566,2888.53598399432,33003.03364091765,35815.78315754686,0.3581578315754686,0,none,hypothetical_full
2023-09-22,0.9239095756329724,C_50_50,current,3.43153346412283,2888.56486935416,32976.34591349132,35645.118656124636,0.35645118656124636,1,none,hypothetical_full
2023-09-23,0.9293788361299596,C_50_50,current,3.454835080564375,2888.5937550028534,32976.34591349132,35660.94381556814,0.3566094381556814,0,none,hypothetical_full
2023-09-24,0.91552438897646,C_50_50,current,3.6150657048822947,2888.6226409404035,32976.34591349132,35620.950391821854,0.35620950391821854,0,none,hypothetical_full
2023-09-25,0.9670722734457846,C_50_50,current,3.6150657048822947,2888.6515271668127,32976.34591349132,35769.88071306117,0.3576988071306117,0,none,hypothetical_full
2023-09-26,0.9394039400391238,C_50_50,current,3.6150657048822947,2888.6804136820842,32949.20953587005,35662.84729799685,0.3566284729799685,1,none,hypothetical_full
2023-09-27,0.9724821571677692,C_50_50,current,3.6150657048822947,2888.709300486221,32949.20953587005,35758.42778783749,0.35758427787837493,0,none,hypothetical_full
2023-09-28,0.9570322602086028,C_50_50,current,3.5611302129196227,2888.7381875792257,32949.20953587005,35713.825172679906,0.3571382517267991,0,none,hypothetical_full
2023-09-29,1.0015319031975582,C_50_50,current,3.788284729158357,2888.7670749611016,32949.20953587005,35842.40192235029,0.3584240192235029,0,none,hypothetical_full
2023-09-30,1.0164533228766608,C_50_50,current,3.788284729158357,2888.795962631851,32949.20953587005,35885.53579119988,0.3588553579119988,0,none,hypothetical_full
2023-10-01,0.9874148152659952,C_50_50,current,3.7015977609325432,2888.8248505914776,32920.68485130823,35773.15330749083,0.3577315330749083,1,none,hypothetical_full
2023-10-02,1.012984507161364,C_50_50,current,3.6336699587990995,2888.8537388399836,32920.68485130823,35847.048932208316,0.35847048932208314,0,none,hypothetical_full
2023-10-03,0.9677649402682555,C_50_50,current,3.6336699587990995,2888.882627377372,32892.72725807497,35688.48658140084,0.35688486581400836,1,none,hypothetical_full
2023-10-04,0.955230416177374,C_50_50,current,3.550274063717788,2888.911516203646,32892.72725807497,35652.30340799779,0.3565230340799779,0,none,hypothetical_full
2023-10-05,0.9433692685168802,C_50_50,current,3.550274063717788,2888.940405318808,32892.72725807497,35618.064855029435,0.35618064855029435,0,none,hypothetical_full
2023-10-06,0.931675638246532,C_50_50,current,3.517106054290984,2888.9692947228614,32892.72725807497,35584.30956961052,0.3558430956961052,0,none,hypothetical_full
2023-10-07,0.930981315369696,C_50_50,current,3.5197642205338764,2888.9981844158087,32892.72725807497,35582.33058790307,0.35582330587903066,0,none,hypothetical_full
2023-10-08,0.9288168491334842,C_50_50,current,3.512767690659086,2889.027074397653,32892.72725807497,35576.10428237833,0.3557610428237833,0,none,hypothetical_full
2023-10-09,0.9156039410576896,C_50_50,current,3.46898939053296,2889.055964668397,32892.72725807497,35537.95828526158,0.3553795828526158,0,none,hypothetical_full
2023-10-10,0.9323787440833582,C_50_50,current,3.540521415571914,2889.0848552280436,32892.72725807497,35586.448566942745,0.35586448566942747,0,none,hypothetical_full
2023-10-11,0.9052195168515268,C_50_50,current,3.439054171212607,2889.113746076596,32866.574436581446,35481.85658593401,0.3548185658593401,1,none,hypothetical_full
2023-10-12,0.9005564562786492,C_50_50,current,3.4303356770513247,2889.142637214057,32866.574436581446,35468.41049163449,0.3546841049163449,0,none,hypothetical_full
2023-10-13,0.9011407304415224,C_50_50,current,3.4373683229678504,2889.1715286404287,32866.574436581446,35470.12457827133,0.3547012457827133,0,none,hypothetical_full
2023-10-14,0.8900102671330297,C_50_50,current,3.39846804558526,2889.2004203557153,32866.574436581446,35437.992474503095,0.35437992474503094,0,none,hypothetical_full
2023-10-15,0.8822511570544377,C_50_50,current,3.3789225006030943,2889.229312359919,32866.574436581446,35415.600340406585,0.35415600340406583,0,none,hypothetical_full
2023-10-16,0.864612657737072,C_50_50,current,3.3249809165379527,2889.2582046530424,32866.574436581446,35364.663651795156,0.35364663651795153,0,none,hypothetical_full
2023-10-17,0.9011366432370996,C_50_50,current,3.4657471514773595,2889.287097235089,32866.574436581446,35470.21691273214,0.3547021691273214,0,none,hypothetical_full
2023-10-18,0.873109093181047,C_50_50,current,3.364116037395834,2889.3159901060612,32841.347555941094,35364.03561997609,0.3536403561997609,1,none,hypothetical_full
2023-10-19,0.8688955563849129,C_50_50,current,3.350191533947019,2889.3448832659624,32841.347555941094,35351.88648587438,0.3535188648587438,0,none,hypothetical_full
2023-10-20,0.9019307035528504,C_50_50,current,3.477913975579204,2889.373776714795,32841.347555941094,35447.36247920062,0.3544736247920062,0,none,hypothetical_full
2023-10-21,0.9288371394506744,C_50_50,current,3.5592466098533078,2889.4026704525622,32841.347555941094,35525.13206708539,0.3552513206708539,0,none,hypothetical_full
2023-10-22,0.9223086029383872,C_50_50,current,3.5592466098533078,2889.431564479267,32841.347555941094,35506.29514546205,0.35506295145462047,0,none,hypothetical_full
2023-10-23,0.9224202242488816,C_50_50,current,3.5592466098533078,2889.4604587949116,32841.347555941094,35506.64432030097,0.3550664432030097,0,none,hypothetical_full
2023-10-24,0.9668144286612268,C_50_50,current,3.7398205479496487,2889.4893533994996,32841.347555941094,35634.94755427073,0.3563494755427073,0,none,hypothetical_full
2023-10-25,0.9975857971283624,C_50_50,current,3.8588501040524923,2889.5182482930336,32841.347555941094,35723.88992098145,0.3572388992098145,0,none,hypothetical_full
2023-10-26,1.0113779561250134,C_50_50,current,3.8874208874198746,2889.5471434755164,32841.347555941094,35763.771840036236,0.35763771840036235,0,none,hypothetical_full
2023-10-27,1.0504680646180216,C_50_50,current,4.050400600239953,2889.576038946951,32841.347555941094,35876.754905140304,0.358767549051403,0,none,hypothetical_full
2023-10-28,1.0213480881328452,C_50_50,current,3.9716144991827833,2889.6049347073404,32811.83463118587,35763.127106708445,0.3576312710670845,1,none,hypothetical_full
2023-10-29,1.0179913040699868,C_50_50,current,3.9738362921979524,2889.6338307566875,32811.83463118587,35753.45674284262,0.3575345674284262,0,none,hypothetical_full
2023-10-30,1.0152528260061044,C_50_50,current,3.9985932400277635,2889.6627270949953,32811.83463118587,35745.57288107357,0.3574557288107357,0,none,hypothetical_full
2023-10-31,0.9858946423537268,C_50_50,current,3.882975628813807,2889.6916237222663,32783.34531628705,35632.27680616928,0.3563227680616928,1,none,hypothetical_full
2023-11-01,0.9772273590498772,C_50_50,current,4.05449642740072,2889.7205206385033,32783.34531628705,35607.25926906285,0.3560725926906285,0,none,hypothetical_full
2023-11-02,1.039828399164538,C_50_50,current,4.05449642740072,2889.7494178437096,32783.34531628705,35788.18882743013,0.3578818882743013,0,none,hypothetical_full
2023-11-03,1.0212323825139806,C_50_50,current,3.985200079200758,2889.778315337888,32783.34531628705,35734.4805101968,0.35734480510196803,0,none,hypothetical_full
2023-11-04,1.0346273984626038,C_50_50,current,4.02118983270792,2889.8072131210415,32783.34531628705,35773.21903525694,0.35773219035256937,0,none,hypothetical_full
2023-11-05,1.028651464618146,C_50_50,current,3.9875259356247073,2889.8361111931727,32783.34531628705,35755.979464572316,0.3575597946457232,0,none,hypothetical_full
2023-11-06,1.0559121256084114,C_50_50,current,4.069510931595972,2889.8650095542844,32783.34531628705,35834.78882124689,0.3583478882124689,0,none,hypothetical_full
2023-11-07,1.085490770191044,C_50_50,current,4.176667538671187,2889.89390820438,32783.34531628705,35920.29848047423,0.3592029848047423,0,none,hypothetical_full
2023-11-08,1.0529474833275994,C_50_50,current,4.046543996769649,2889.922807143462,32752.91594681912,35795.85289361186,0.3579585289361186,1,none,hypothetical_full
2023-11-09,1.025439913385412,C_50_50,current,3.9699659320880927,2889.9517063715334,32723.281228544423,35686.75305601407,0.35686753056014076,1,none,hypothetical_full
2023-11-10,1.0543920935768751,C_50_50,current,4.098279832277568,2889.980605888597,32723.281228544423,35770.453929983865,0.35770453929983864,0,none,hypothetical_full
2023-11-11,1.07743541860912,C_50_50,current,4.188987985054771,2890.0095056946557,32723.281228544423,35837.07983009688,0.3583707983009688,0,none,hypothetical_full
2023-11-12,1.1930140790092645,C_50_50,current,4.586970309916569,2890.0384057897127,32723.281228544423,36171.13773552904,0.3617113773552904,0,none,hypothetical_full
2023-11-13,1.4208055270920092,C_50_50,current,5.265492012236433,2890.0673061737707,32723.281228544423,36829.50483082403,0.3682950483082403,0,none,hypothetical_full
2023-11-14,1.2823900020036634,C_50_50,current,4.825629039778508,2890.0962068468325,32686.218923739532,36392.449404228624,0.3639244940422862,1,none,hypothetical_full
2023-11-15,1.2337344576870393,C_50_50,current,4.583226248789626,2890.125107808901,32650.56245441423,36216.20938694454,0.36216209386944537,1,none,hypothetical_full
2023-11-16,1.3617195819651082,C_50_50,current,5.099832589450079,2890.1540090599788,32650.56245441423,36586.14176344617,0.36586141763446167,0,none,hypothetical_full
2023-11-17,1.2577753483608063,C_50_50,current,4.712336851463233,2890.182910600069,32614.210446242167,36249.411263448616,0.36249411263448617,1,none,hypothetical_full
2023-11-18,1.2363800530796931,C_50_50,current,4.7116565763988065,2890.211812429175,32614.210446242167,36187.610680304904,0.36187610680304905,0,none,hypothetical_full
2023-11-19,1.244150323025028,C_50_50,current,4.755411039837455,2890.2407145472994,32614.210446242167,36210.104364866274,0.36210104364866275,0,none,hypothetical_full
2023-11-20,1.2566484931124144,C_50_50,current,4.794399292622228,2890.2696169544447,32614.210446242167,36246.26340507656,0.3624626340507656,0,none,hypothetical_full
2023-11-21,1.237643946018528,C_50_50,current,4.732769275410204,2890.2985196506143,32614.210446242167,36191.37091127406,0.3619137091127406,0,none,hypothetical_full
2023-11-22,1.1855974677622487,C_50_50,current,4.5421378950730436,2890.3274226358108,32579.94279750936,36006.707670790165,0.36006707670790167,1,none,hypothetical_full
2023-11-23,1.2325255288386168,C_50_50,current,4.681400333808492,2890.356325910037,32579.94279750936,36142.38075663367,0.3614238075663367,0,none,hypothetical_full
2023-11-24,1.2349410519336192,C_50_50,current,4.695698877075441,2890.385229473296,32579.94279750936,36149.39817328851,0.36149398173288505,0,none,hypothetical_full
2023-11-25,1.1984748758838453,C_50_50,current,4.572448234306122,2890.4141333255907,32545.301910312457,36009.39063000276,0.3600939063000276,1,none,hypothetical_full
2023-11-26,1.1868011301815242,C_50_50,current,4.555231994167669,2890.443037466924,32545.301910312457,35975.68297390352,0.35975682973903517,0,none,hypothetical_full
2023-11-27,1.1793052384306233,C_50_50,current,4.559295505395225,2890.4719418972986,32545.301910312457,35954.05061292868,0.3595405061292868,0,none,hypothetical_full
2023-11-28,1.181764998072418,C_50_50,current,4.61500519224845,2890.500846616718,32545.301910312457,35961.19463774279,0.3596119463774279,0,none,hypothetical_full
2023-11-29,1.199095930222263,C_50_50,current,4.698459549832098,2890.529751625184,32545.301910312457,36011.324371672585,0.3601132437167259,0,none,hypothetical_full
2023-11-30,1.207532418309704,C_50_50,current,4.74785184585025,2890.5586569227003,32545.301910312457,36035.74519557237,0.3603574519557237,0,none,hypothetical_full
2023-12-01,1.2207589244567332,C_50_50,current,4.722297734352683,2890.5875625092694,32545.301910312457,36074.012474169285,0.36074012474169287,0,none,hypothetical_full
2023-12-02,1.3216092176618213,C_50_50,current,5.06033919558984,2890.6164683848947,32545.301910312457,36365.56727965499,0.3636556727965499,0,none,hypothetical_full
2023-12-03,1.362291502207038,C_50_50,current,5.240474149256878,2890.6453745495787,32545.301910312457,36483.20353995543,0.3648320353995543,0,none,hypothetical_full
2023-12-04,1.3082619740236152,C_50_50,current,5.000600473810119,2890.6742810033243,32507.48431790121,36289.24355902591,0.36289243559025913,1,none,hypothetical_full
2023-12-05,1.4330680602143255,C_50_50,current,5.42370450322983,2890.7031877461345,32507.48431790121,36650.05872781993,0.3665005872781993,0,none,hypothetical_full
2023-12-06,1.4436691174920695,C_50_50,current,5.467498734089068,2890.732094778012,32507.48431790121,36680.744970075386,0.36680744970075385,0,none,hypothetical_full
2023-12-07,1.4402973356326494,C_50_50,current,5.573401914229374,2890.76100209896,32507.48431790121,36671.03968717511,0.36671039687175105,0,none,hypothetical_full
2023-12-08,1.4359355705907737,C_50_50,current,5.553160235526563,2890.789909708981,32507.48431790121,36658.472376357226,0.36658472376357226,0,none,hypothetical_full
2023-12-09,1.5606710507597197,C_50_50,current,5.829655387635447,2890.8188176080785,32507.48431790121,37019.10155953358,0.3701910155953358,0,none,hypothetical_full
2023-12-10,1.589923104778028,C_50_50,current,5.915435280244815,2890.8477257962545,32507.48431790121,37103.70990953969,0.3710370990953969,0,none,hypothetical_full
2023-12-11,1.604776107307342,C_50_50,current,5.892452719155259,2890.8766342735125,32507.48431790121,37146.694069756406,0.3714669406975641,0,none,hypothetical_full
2023-12-12,1.4786326198987771,C_50_50,current,5.388876933965949,2890.9055430398553,32464.73844553136,36739.325682516275,0.3673932568251628,1,none,hypothetical_full
2023-12-13,1.496390854317224,C_50_50,current,5.4770051351794455,2890.9344520952855,32464.73844553136,36790.70632007732,0.3679070632007732,0,none,hypothetical_full
2023-12-14,1.6372759258064908,C_50_50,current,5.909423270330261,2890.9633614398062,32464.73844553136,37198.04315960536,0.3719804315960536,0,none,hypothetical_full
2023-12-15,1.756263889170709,C_50_50,current,6.256347374103483,2890.992271073421,32464.73844553136,37542.083775089224,0.37542083775089224,0,none,hypothetical_full
2023-12-16,1.684026996788597,C_50_50,current,5.999194707982192,2891.0211809961315,32416.052868360508,37284.61058544565,0.3728461058544565,1,none,hypothetical_full
2023-12-17,1.6668468654943742,C_50_50,current,5.999438637517784,2891.0500912079415,32416.052868360508,37234.99065087769,0.3723499065087769,0,none,hypothetical_full
2023-12-18,1.6808264563218158,C_50_50,current,5.1712197177278405,2891.0790017088534,32416.052868360508,37275.45494174921,0.3727545494174921,0,none,hypothetical_full
2023-12-19,1.626964509910582,C_50_50,current,5.032957216280967,2891.1079124988705,32369.015568680934,37072.745536638264,0.37072745536638263,1,none,hypothetical_full
2023-12-20,1.5777578780968382,C_50_50,current,5.801531810336984,2891.1368235779955,32323.400429680372,36884.91432973642,0.36884914329736423,1,none,hypothetical_full
2023-12-21,1.667441111466991,C_50_50,current,6.063554434273645,2891.165734946231,32323.400429680372,37144.24903619439,0.37144249036194393,0,none,hypothetical_full
2023-12-22,1.6450259372165634,C_50_50,current,6.170563280810881,2891.1946466035806,32323.400429680372,37079.49061288494,0.3707949061288494,0,none,hypothetical_full
2023-12-23,1.707388475683862,C_50_50,current,6.170563280810881,2891.2235585500466,32323.400429680372,37259.84221417441,0.3725984221417441,0,none,hypothetical_full
2023-12-24,1.7243552359168568,C_50_50,current,6.222412422073764,2891.2524707856323,32323.400429680372,37308.94676603713,0.3730894676603713,0,none,hypothetical_full
2023-12-25,1.704266022363803,C_50_50,current,6.000551699523968,2891.28138331034,32323.400429680372,37250.9130523492,0.372509130523492,0,none,hypothetical_full
2023-12-26,1.659691814668227,C_50_50,current,4.895372695239174,2891.310296124173,32275.41358935894,37074.097621502195,0.37074097621502194,1,none,hypothetical_full
2023-12-27,1.61966579604155,C_50_50,current,4.827054092237563,2891.3392092271342,32228.58355713955,36911.58677907856,0.36911586779078565,1,none,hypothetical_full
2023-12-28,1.7756544508934688,C_50_50,current,6.251089407954341,2891.3681226192266,32228.58355713955,37362.654233239875,0.3736265423323987,0,none,hypothetical_full
2023-12-29,1.6835045326813305,C_50_50,current,5.867036868591622,2891.397036300453,32179.90675697562,37047.5867733688,0.370475867733688,1,none,hypothetical_full
2023-12-30,1.5924803946637631,C_50_50,current,5.704133144495401,2891.425950270816,32133.861365591336,36738.40050401965,0.36738400504019647,1,none,hypothetical_full
2023-12-31,1.7132115624137418,C_50_50,current,6.139308401792819,2891.454864530319,32133.861365591336,37087.53527170214,0.3708753527170214,0,none,hypothetical_full
2024-01-01,1.693188432009328,C_50_50,current,6.043788508140662,2891.4837790789643,32133.861365591336,37029.68825167045,0.3702968825167045,0,none,hypothetical_full
2024-01-02,1.7852269391420237,C_50_50,current,6.374151987113723,2891.512693916755,32133.861365591336,37295.86772164265,0.3729586772164265,0,none,hypothetical_full
2024-01-03,1.7464374512877774,C_50_50,current,6.1962300035679805,2891.541609043694,32083.36240001143,37133.258958002254,0.3713325895800225,1,none,hypothetical_full
2024-01-04,1.6897364922233942,C_50_50,current,5.88015950997229,2891.5705244597843,32034.502477661255,36920.49471267849,0.3692049471267849,1,none,hypothetical_full
2024-01-05,1.705054604430398,C_50_50,current,5.972543592141071,2891.599440165029,32034.502477661255,36964.837417283,0.36964837417283003,0,none,hypothetical_full
2024-01-06,1.6346851057566782,C_50_50,current,5.761928022506749,2891.628356159431,31987.23345960928,36714.13526480677,0.3671413526480677,1,none,hypothetical_full
2024-01-07,1.5904893954107024,C_50_50,current,5.662000664790999,2891.6572724429925,31941.24195733945,36540.39218432226,0.3654039218432226,1,none,hypothetical_full
2024-01-08,1.580644211073386,C_50_50,current,4.718153032867807,2891.686189015717,31941.24195733945,36511.968992248,0.36511968992248,0,none,hypothetical_full
2024-01-09,1.6244578907935563,C_50_50,current,4.856597121021294,2891.715105877607,31941.24195733945,36638.711379009255,0.36638711379009253,0,none,hypothetical_full
2024-01-10,1.5029708160420483,C_50_50,current,5.417904742100549,2891.744023028666,31897.77988859869,36243.9867626748,0.362439867626748,1,none,hypothetical_full
2024-01-11,1.502182220024593,C_50_50,current,5.493226102037838,2891.772940468896,31897.77988859869,36241.749784119296,0.362417497841193,0,none,hypothetical_full
