snapped_at,price,market_cap,total_volume
2025-02-02 00:00:00 UTC,1.3588469983591978,108151656.09965982,382987.432164347
2025-02-03 00:00:00 UTC,1.1993244080310799,95355115.1545393,328957.5930450457
2025-02-04 00:00:00 UTC,1.2509186345988192,99888324.01225224,514000.94131483603
2025-02-05 00:00:00 UTC,1.182930068722318,94185096.13986118,222302.878524528
2025-02-06 00:00:00 UTC,1.1503190329868183,91513408.78905731,152242.9036658068
2025-02-07 00:00:00 UTC,1.0960408922978127,87166098.62015359,100851.14906342699
2025-02-08 00:00:00 UTC,1.0807655663503115,86078199.96249546,170590.5879516514
2025-02-09 00:00:00 UTC,1.0891657358793667,86725677.14539391,127556.71097260133
2025-02-10 00:00:00 UTC,1.0299291672636475,82019058.09041591,121553.74227556042
2025-02-11 00:00:00 UTC,1.072053409375463,85392990.34642476,102231.55275367353
2025-02-12 00:00:00 UTC,1.1230199457524972,89502023.84078102,292639.8264824982
2025-02-13 00:00:00 UTC,1.1983519785698942,95489689.24757995,126842.4358323937
2025-02-14 00:00:00 UTC,1.158801246799302,92344155.75022863,124952.29747314418
2025-02-15 00:00:00 UTC,1.163937935531459,92758150.23659891,88622.5380658441
2025-02-16 00:00:00 UTC,1.1081441286844835,88333905.70955081,84179.9841934773
2025-02-17 00:00:00 UTC,1.1059470639030868,88106285.89664592,56826.13335930549
2025-02-18 00:00:00 UTC,1.1334506369499058,90362143.8398107,159930.48060449917
2025-02-19 00:00:00 UTC,1.0774972281936728,85927910.73617628,91769.2669783637
2025-02-20 00:00:00 UTC,1.0842376729210652,86520704.29124768,57673.20172769444
2025-02-21 00:00:00 UTC,1.129644785163706,90117984.29530863,185686.8745182826
2025-02-22 00:00:00 UTC,1.0575187953388239,84410342.67262805,120155.54044758606
2025-02-23 00:00:00 UTC,1.0731621254725687,85665115.92934847,78353.42376496876
2025-02-24 00:00:00 UTC,1.0175506369634069,81294949.01410106,464011.4963010592
2025-02-25 00:00:00 UTC,0.9351680212511084,74828893.837161,174552.49217534947
2025-02-26 00:00:00 UTC,0.8890009676625138,70963029.35992424,623153.9123227695
2025-02-27 00:00:00 UTC,0.8485962203157765,67769273.98887794,155748.10755545832
2025-02-28 00:00:00 UTC,0.8351328892517623,66698095.67981145,116033.10117757256
2025-03-01 00:00:00 UTC,0.8277574773720809,66119847.01097128,363548.10003553086
2025-03-02 00:00:00 UTC,0.839408303532259,67075933.0404127,120825.40447208492
2025-03-03 00:00:00 UTC,1.3051240542105296,104383841.00760189,738723.2119849266
2025-03-04 00:00:00 UTC,0.9674428016223382,77362595.3173494,675490.227979803
2025-03-05 00:00:00 UTC,1.036581879297021,82856485.51866652,419520.89046362496
2025-03-06 00:00:00 UTC,1.0815866787406356,86465022.76303263,260396.6401233148
2025-03-07 00:00:00 UTC,0.9880110815504113,78876226.93808666,273021.5094650308
2025-03-08 00:00:00 UTC,0.8963420617657086,71745722.43783666,473133.8090734161
2025-03-09 00:00:00 UTC,0.8806954023374551,70312035.04769889,116753.3160425828
2025-03-10 00:00:00 UTC,0.7807565863914835,62338548.48198375,477211.8362377588
2025-03-11 00:00:00 UTC,0.6763668452150314,54052915.49590638,903545.6149367915
2025-03-12 00:00:00 UTC,0.765822009812697,61223536.19327268,289877.6921077392
2025-03-13 00:00:00 UTC,0.7822907459127879,62603584.673778094,531500.1561280851
2025-03-14 00:00:00 UTC,0.7825312841859428,62636506.30653164,72266.86975987947
2025-03-15 00:00:00 UTC,0.8322087528075964,66631510.37175636,91372.23633192122
2025-03-16 00:00:00 UTC,0.8380189869319027,67109853.29554684,76172.0513309726
2025-03-17 00:00:00 UTC,0.7944606484136004,63943462.14617035,75457.00687470232
2025-03-18 00:00:00 UTC,0.8113631499892788,64983028.63582999,70763.40050462002
2025-03-19 00:00:00 UTC,0.7905471127630022,63343562.89248522,106430.16846942979
2025-03-20 00:00:00 UTC,0.8306234466896665,66546474.83155442,96590.69893312811
2025-03-21 00:00:00 UTC,0.8129950470137232,65154475.274995975,98922.17694757774
2025-03-22 00:00:00 UTC,0.8177319761164408,65538029.34869691,68486.87509387733
2025-03-23 00:00:00 UTC,0.8098178769334291,64915610.421978116,90454.08943652772
2025-03-24 00:00:00 UTC,0.8004272720898605,64240665.97006101,82484.78624831239
2025-03-25 00:00:00 UTC,0.8246354556693408,66117554.70828772,87045.43661302378
2025-03-26 00:00:00 UTC,0.8304140798157036,66595413.67879936,73271.84947336298
2025-03-27 00:00:00 UTC,0.8207689242728123,65848469.0038577,108017.50510474671
2025-03-28 00:00:00 UTC,0.8271249461890365,66356686.03190036,71824.60686903055
2025-03-29 00:00:00 UTC,0.8057259419553565,64650406.87598924,107236.10798795146
2025-03-30 00:00:00 UTC,0.7780047923907023,62313999.48411341,89143.95576748584
2025-03-31 00:00:00 UTC,0.7689154951471611,61718698.87787165,70855.35353656864
2025-04-01 00:00:00 UTC,0.7554283545205929,60599261.94357641,82338.47236921663
2025-04-02 00:00:00 UTC,0.7768452771934368,62374885.99349274,108442.87271750701
2025-04-03 00:00:00 UTC,0.7484074106030045,60094664.380087346,103444.68155066193
2025-04-04 00:00:00 UTC,0.7383282960545055,59288275.71160337,82293.09430084708
2025-04-05 00:00:00 UTC,0.7355585414288914,59077198.9364454,108648.3555337007
2025-04-06 00:00:00 UTC,0.7278958179162001,58523551.28478289,49762.61213361909
2025-04-07 00:00:00 UTC,0.6816566875122044,54873052.293327376,90303.29052218591
2025-04-08 00:00:00 UTC,0.7168100291367424,57691005.20404703,165206.57493456098
2025-04-09 00:00:00 UTC,0.7030531658137622,56514699.27628402,95650.5150993348
2025-04-10 00:00:00 UTC,0.7757843076295494,62399384.654190764,135595.66572773948
2025-04-11 00:00:00 UTC,0.7696905894290595,61870402.29549899,139459.47016344016
2025-04-12 00:00:00 UTC,0.7852736827659009,63083156.64483419,132336.38380247442
2025-04-13 00:00:00 UTC,0.839027335335021,67457249.28951699,154118.2747098382
2025-04-14 00:00:00 UTC,0.8172731069423391,65743674.84019505,145365.2364645172
2025-04-15 00:00:00 UTC,0.7979547820167112,64107788.456323884,130485.67902373313
